,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
2,2020-05-14-US-MTV-1,Pixel4,1273529564442,1,25,GPS_L1,1273529564371479210,-14669984.485,-4650384.063,21433175.888,129.54,-2771.224,-481.007,1223.286,0.0,21271524.782,2.998,0.0,4.73,3.332,21272740.006,G25,1273529565442,-2694452.8695084695,-4296439.898896463,3854952.9090034403,-88.80904272694966
3,2020-05-14-US-MTV-1,Pixel4,1273529564442,1,29,GPS_L1,1273529564364596171,-23660083.978,1944892.446,11889462.788,1310.78,-772.623,2722.476,-31296.98,-0.003,23335007.962,3.897,0.0,7.522,6.088,23303697.372,G29,1273529565442,-2694452.8695084695,-4296439.898896463,3854952.9090034403,-88.80904272694966
4,2020-05-14-US-MTV-1,Pixel4,1273529564442,1,2,GPS_L1,1273529564372186997,-5292094.956,-18154858.389,19313204.27,2102.795,981.774,1545.548,-136679.91,-0.0,21059335.577,1.499,0.0,3.872,2.644,20922649.150999997,G2,1273529565442,-2694452.8695084695,-4296439.898896463,3854952.9090034403,-88.80904272694966
5,2020-05-14-US-MTV-1,Pixel4,1273529564442,1,6,GPS_L1,1273529564367776851,6403406.98,-13437328.212,22047530.634,2369.466,1456.333,204.298,-81411.597,-0.002,22381464.087,3.298,0.0,5.561,4.169,22300042.76,G6,1273529565442,-2694452.8695084695,-4296439.898896463,3854952.9090034403,-88.80904272694966
6,2020-05-14-US-MTV-1,Pixel4,1273529564442,1,12,GPS_L1,1273529564375371871,-10860251.252,-15526655.686,18443306.572,366.854,-2355.242,-1728.986,35344.859,-0.002,20104534.372,2.698,0.0,3.778,2.539,20139872.914,G12,1273529565442,-2694452.8695084695,-4296439.898896463,3854952.9090034403,-88.80904272694966
7,2020-05-14-US-MTV-1,Pixel4,1273529564442,1,24,GPS_L1,1273529564364895668,-21872373.344,-15000797.592,-3746734.471,546.322,-66.239,-3050.571,-3909.188,0.001,23245221.02,4.197,0.0,7.417,5.429,23241298.985999998,G24,1273529565442,-2694452.8695084695,-4296439.898896463,3854952.9090034403,-88.80904272694966
0,2020-05-14-US-MTV-1,Pixel4,1273529565442,1,5,GPS_L1,1273529565365737328,-2146783.559,-26195731.706,-3118161.902,323.152,-381.352,3136.201,-3793.123,-0.001,22992897.7,3.298,0.0,7.442,5.582,22989091.553,G5,1273529566442,-2694448.684555484,-4296439.451363303,3854956.342884346,-87.70387585026138
1,2020-05-14-US-MTV-1,Pixel4,1273529565442,1,19,GPS_L1,1273529565361770651,16068706.527,-16149997.352,13337321.395,1680.17,-489.111,-2560.818,-47596.097,0.001,24182077.548,3.897,0.0,8.608,10.191,24134462.652000003,G19,1273529566442,-2694448.684555484,-4296439.451363303,3854956.342884346,-87.70387585026138
2,2020-05-14-US-MTV-1,Pixel4,1273529565442,1,25,GPS_L1,1273529565371480637,-14669855.028,-4653155.263,21432694.647,129.376,-2771.167,-481.472,1223.287,0.0,21271096.978,3.298,0.0,4.729,3.332,21272312.204000004,G25,1273529566442,-2694448.684555484,-4296439.451363303,3854956.342884346,-87.70387585026138
3,2020-05-14-US-MTV-1,Pixel4,1273529565442,1,29,GPS_L1,1273529565364597604,-23658773.064,1944119.711,11892185.141,1311.045,-772.845,2722.223,-31296.983,-0.003,23334578.359,9.294,0.0,7.521,6.087,23303267.768,G29,1273529566442,-2694448.684555484,-4296439.451363303,3854956.342884346,-87.70387585026138
4,2020-05-14-US-MTV-1,Pixel4,1273529565442,1,2,GPS_L1,1273529565372186251,-5289992.051,-18153876.634,19314749.621,2103.017,981.737,1545.158,-136679.91,-0.0,21059559.222,1.199,0.0,3.872,2.644,20922872.795999996,G2,1273529566442,-2694448.684555484,-4296439.451363303,3854956.342884346,-87.70387585026138
5,2020-05-14-US-MTV-1,Pixel4,1273529565442,1,6,GPS_L1,1273529565367775063,6405776.498,-13435871.948,22047734.697,2369.577,1456.201,203.831,-81411.599,-0.002,22382000.116,4.197,0.0,5.562,4.169,22300578.786000002,G6,1273529566442,-2694448.684555484,-4296439.451363303,3854956.342884346,-87.70387585026138
6,2020-05-14-US-MTV-1,Pixel4,1273529565442,1,12,GPS_L1,1273529565375372157,-10859884.481,-15529010.829,18441577.386,366.687,-2355.043,-1729.384,35344.857,-0.002,20104448.632,2.398,0.0,3.778,2.539,20139787.172,G12,1273529566442,-2694448.684555484,-4296439.451363303,3854956.342884346,-87.70387585026138
7,2020-05-14-US-MTV-1,Pixel4,1273529565442,1,24,GPS_L1,1273529565364893735,-21871826.859,-15000863.755,-3749784.996,546.649,-66.087,-3050.493,-3909.187,0.001,23245800.519,3.598,0.0,7.418,5.43,23241878.484,G24,1273529566442,-2694448.684555484,-4296439.451363303,3854956.342884346,-87.70387585026138
0,2020-05-14-US-MTV-1,Pixel4,1273529566442,1,5,GPS_L1,1273529566365739259,-2146460.417,-26196112.87,-3115025.661,323.132,-380.976,3136.268,-3793.124,-0.001,22992318.801,2.998,0.0,7.441,5.58,22988512.656,G5,1273529567442,-2694446.1708323867,-4296439.333405829,3854958.268056137,-89.17944866739619
1,2020-05-14-US-MTV-1,Pixel4,1273529566442,1,19,GPS_L1,1273529566361768809,16070386.526,-16150486.452,13334760.438,1679.836,-489.092,-2561.107,-47596.096,0.001,24182629.766,7.195,0.0,8.609,10.194,24135014.867,G19,1273529567442,-2694446.1708323867,-4296439.333405829,3854958.268056137,-89.17944866739619
2,2020-05-14-US-MTV-1,Pixel4,1273529566442,1,25,GPS_L1,1273529566371482060,-14669725.735,-4655926.405,21432212.941,129.212,-2771.11,-481.937,1223.287,0.0,21270670.373,2.698,0.0,4.729,3.331,21271885.6,G25,1273529567442,-2694446.1708323867,-4296439.333405829,3854958.268056137,-89.17944866739619
3,2020-05-14-US-MTV-1,Pixel4,1273529566442,1,29,GPS_L1,1273529566364599038,-23657461.884,1943346.754,11894907.242,1311.31,-773.067,2721.97,-31296.986,-0.003,23334148.457,11.992,0.0,7.52,6.085,23302837.865999997,G29,1273529567442,-2694446.1708323867,-4296439.333405829,3854958.268056137,-89.17944866739619
4,2020-05-14-US-MTV-1,Pixel4,1273529566442,1,2,GPS_L1,1273529566372185492,-5287888.924,-18152894.917,19316294.582,2103.239,981.7,1544.768,-136679.911,-0.0,21059786.765,1.499,0.0,3.872,2.644,20923100.338,G2,1273529567442,-2694446.1708323867,-4296439.333405829,3854958.268056137,-89.17944866739619
5,2020-05-14-US-MTV-1,Pixel4,1273529566442,1,6,GPS_L1,1273529566367773309,6408146.126,-13434415.817,22047938.294,2369.688,1456.068,203.364,-81411.601,-0.002,22382525.952,4.797,0.0,5.562,4.17,22301104.619,G6,1273529567442,-2694446.1708323867,-4296439.333405829,3854958.268056137,-89.17944866739619
6,2020-05-14-US-MTV-1,Pixel4,1273529566442,1,12,GPS_L1,1273529566375372455,-10859517.878,-15531365.773,18439847.803,366.52,-2354.844,-1729.781,35344.855,-0.002,20104359.294,2.698,0.0,3.778,2.539,20139697.832,G12,1273529567442,-2694446.1708323867,-4296439.333405829,3854958.268056137,-89.17944866739619
7,2020-05-14-US-MTV-1,Pixel4,1273529566442,1,24,GPS_L1,1273529566364891786,-21871280.047,-15000929.767,-3752835.446,546.977,-65.936,-3050.415,-3909.187,0.001,23246384.815,4.197,0.0,7.419,5.431,23242462.778,G24,1273529567442,-2694446.1708323867,-4296439.333405829,3854958.268056137,-89.17944866739619
0,2020-05-14-US-MTV-1,Pixel4,1273529567442,1,5,GPS_L1,1273529567365741201,-2146137.295,-26196493.657,-3111889.353,323.111,-380.599,3136.335,-3793.125,-0.001,22991736.604,2.698,0.0,7.44,5.579,22987930.459999997,G5,1273529568442,-2694443.84467836,-4296439.5153683815,3854959.7145159673,-88.08794651951365
1,2020-05-14-US-MTV-1,Pixel4,1273529567442,1,19,GPS_L1,1273529567361767074,16072066.193,-16150975.534,13332199.191,1679.502,-489.073,-2561.396,-47596.095,0.001,24183149.906,1.799,0.0,8.609,10.198,24135535.004,G19,1273529568442,-2694443.84467836,-4296439.5153683815,3854959.7145159673,-88.08794651951365
2,2020-05-14-US-MTV-1,Pixel4,1273529567442,1,25,GPS_L1,1273529567371483490,-14669596.606,-4658697.489,21431730.771,129.048,-2771.052,-482.402,1223.287,0.0,21270241.67,2.698,0.0,4.728,3.331,21271456.898000002,G25,1273529568442,-2694443.84467836,-4296439.5153683815,3854959.7145159673,-88.08794651951365
3,2020-05-14-US-MTV-1,Pixel4,1273529567442,1,29,GPS_L1,1273529567364600645,-23656150.439,1942573.574,11897629.089,1311.576,-773.289,2721.716,-31296.988,-0.003,23333666.691,7.195,0.0,7.519,6.084,23302356.099999998,G29,1273529568442,-2694443.84467836,-4296439.5153683815,3854959.7145159673,-88.08794651951365
4,2020-05-14-US-MTV-1,Pixel4,1273529567442,1,2,GPS_L1,1273529567372184727,-5285785.576,-18151913.237,19317839.153,2103.461,981.663,1544.378,-136679.911,-0.0,21060016.106,1.199,0.0,3.873,2.644,20923329.678,G2,1273529568442,-2694443.84467836,-4296439.5153683815,3854959.7145159673,-88.08794651951365
5,2020-05-14-US-MTV-1,Pixel4,1273529567442,1,6,GPS_L1,1273529567367771514,6410515.866,-13432959.818,22048141.425,2369.799,1455.936,202.898,-81411.603,-0.002,22383064.079,2.398,0.0,5.563,4.171,22301642.742,G6,1273529568442,-2694443.84467836,-4296439.5153683815,3854959.7145159673,-88.08794651951365
6,2020-05-14-US-MTV-1,Pixel4,1273529567442,1,12,GPS_L1,1273529567375372768,-10859151.442,-15533720.518,18438117.822,366.353,-2354.646,-1730.179,35344.854,-0.002,20104265.459,2.099,0.0,3.778,2.538,20139603.996999998,G12,1273529568442,-2694443.84467836,-4296439.5153683815,3854959.7145159673,-88.08794651951365
7,2020-05-14-US-MTV-1,Pixel4,1273529567442,1,24,GPS_L1,1273529567364889874,-21870732.907,-15000995.627,-3755885.816,547.305,-65.784,-3050.338,-3909.186,0.001,23246958.018,3.598,0.0,7.421,5.432,23243035.979,G24,1273529568442,-2694443.84467836,-4296439.5153683815,3854959.7145159673,-88.08794651951365
0,2020-05-14-US-MTV-1,Pixel4,1273529568442,1,5,GPS_L1,1273529568365743132,-2145814.194,-26196874.068,-3108752.978,323.09,-380.222,3136.402,-3793.125,-0.001,22991157.705,5.696,0.0,7.439,5.578,22987351.562999997,G5,1273529569442,-2694440.3382141986,-4296440.906949133,3854960.674221799,-100.94923586909047
1,2020-05-14-US-MTV-1,Pixel4,1273529568442,1,19,GPS_L1,1273529568361765295,16073745.525,-16151464.596,13329637.655,1679.168,-489.054,-2561.685,-47596.094,0.001,24183683.236,2.698,0.0,8.61,10.201,24136068.331,G19,1273529569442,-2694440.3382141986,-4296440.906949133,3854960.674221799,-100.94923586909047
2,2020-05-14-US-MTV-1,Pixel4,1273529568442,1,25,GPS_L1,1273529568371484882,-14669467.64,-4661468.517,21431248.135,128.884,-2770.995,-482.867,1223.287,0.0,21269824.359,3.598,0.0,4.728,3.33,21271039.588000003,G25,1273529569442,-2694440.3382141986,-4296440.906949133,3854960.674221799,-100.94923586909047
3,2020-05-14-US-MTV-1,Pixel4,1273529568442,1,29,GPS_L1,1273529568364602090,-23654838.729,1941800.173,11900350.682,1311.841,-773.512,2721.463,-31296.991,-0.003,23333233.49,8.094,0.0,7.518,6.083,23301922.898,G29,1273529569442,-2694440.3382141986,-4296440.906949133,3854960.674221799,-100.94923586909047
4,2020-05-14-US-MTV-1,Pixel4,1273529568442,1,2,GPS_L1,1273529568372183950,-5283682.005,-18150931.593,19319383.335,2103.682,981.626,1543.988,-136679.911,-0.0,21060249.045,1.799,0.0,3.873,2.644,20923562.617000002,G2,1273529569442,-2694440.3382141986,-4296440.906949133,3854960.674221799,-100.94923586909047
5,2020-05-14-US-MTV-1,Pixel4,1273529568442,1,6,GPS_L1,1273529568367769745,6412885.716,-13431503.952,22048344.088,2369.909,1455.803,202.431,-81411.605,-0.002,22383594.412,1.799,0.0,5.563,4.171,22302173.073,G6,1273529569442,-2694440.3382141986,-4296440.906949133,3854960.674221799,-100.94923586909047
6,2020-05-14-US-MTV-1,Pixel4,1273529568442,1,12,GPS_L1,1273529568375373052,-10858785.173,-15536075.064,18436387.443,366.186,-2354.447,-1730.577,35344.852,-0.002,20104180.317,1.799,0.0,3.778,2.538,20139518.853000004,G12,1273529569442,-2694440.3382141986,-4296440.906949133,3854960.674221799,-100.94923586909047
7,2020-05-14-US-MTV-1,Pixel4,1273529568442,1,24,GPS_L1,1273529568364887915,-21870185.439,-15001061.335,-3758936.108,547.633,-65.633,-3050.26,-3909.185,0.001,23247545.311,4.797,0.0,7.422,5.433,23243623.271000005,G24,1273529569442,-2694440.3382141986,-4296440.906949133,3854960.674221799,-100.94923586909047
0,2020-05-14-US-MTV-1,Pixel4,1273529569442,1,5,GPS_L1,1273529569365745075,-2145491.114,-26197254.101,-3105616.536,323.069,-379.845,3136.469,-3793.126,-0.001,22990575.208,8.094,0.0,7.438,5.577,22986769.067,G5,1273529570442,-2694436.213529762,-4296444.002433602,3854960.143901171,-89.32805758634531
1,2020-05-14-US-MTV-1,Pixel4,1273529569442,1,19,GPS_L1,1273529569361763500,16075424.523,-16151953.64,13327075.83,1678.834,-489.035,-2561.974,-47596.093,0.001,24184221.364,3.298,0.0,8.611,10.205,24136606.455000002,G19,1273529570442,-2694436.213529762,-4296444.002433602,3854960.143901171,-89.32805758634531
2,2020-05-14-US-MTV-1,Pixel4,1273529569442,1,25,GPS_L1,1273529569371486307,-14669338.839,-4664239.486,21430765.034,128.72,-2770.937,-483.332,1223.288,0.0,21269397.155,1.799,0.0,4.727,3.33,21270612.386,G25,1273529570442,-2694436.213529762,-4296444.002433602,3854960.143901171,-89.32805758634531
3,2020-05-14-US-MTV-1,Pixel4,1273529569442,1,29,GPS_L1,1273529569364603610,-23653526.753,1941026.548,11903072.023,1312.106,-773.734,2721.209,-31296.994,-0.003,23332777.806,10.493,0.0,7.518,6.082,23301467.212000005,G29,1273529570442,-2694436.213529762,-4296444.002433602,3854960.143901171,-89.32805758634531
4,2020-05-14-US-MTV-1,Pixel4,1273529569442,1,2,GPS_L1,1273529569372183198,-5281578.213,-18149949.987,19320927.126,2103.904,981.589,1543.598,-136679.911,-0.0,21060474.489,3.298,0.0,3.873,2.645,20923788.060000002,G2,1273529570442,-2694436.213529762,-4296444.002433602,3854960.143901171,-89.32805758634531
5,2020-05-14-US-MTV-1,Pixel4,1273529569442,1,6,GPS_L1,1273529569367767961,6415255.677,-13430048.218,22048546.284,2370.02,1455.67,201.964,-81411.607,-0.002,22384129.242,1.799,0.0,5.564,4.172,22302707.899,G6,1273529570442,-2694436.213529762,-4296444.002433602,3854960.143901171,-89.32805758634531
6,2020-05-14-US-MTV-1,Pixel4,1273529569442,1,12,GPS_L1,1273529569375373350,-10858419.071,-15538429.412,18434656.666,366.019,-2354.248,-1730.974,35344.85,-0.002,20104090.979,1.499,0.0,3.778,2.538,20139429.513,G12,1273529570442,-2694436.213529762,-4296444.002433602,3854960.143901171,-89.32805758634531
7,2020-05-14-US-MTV-1,Pixel4,1273529569442,1,24,GPS_L1,1273529569364886001,-21869637.643,-15001126.891,-3761986.323,547.961,-65.481,-3050.182,-3909.184,0.001,23248119.114,3.897,0.0,7.423,5.434,23244197.073,G24,1273529570442,-2694436.213529762,-4296444.002433602,3854960.143901171,-89.32805758634531
0,2020-05-14-US-MTV-1,Pixel4,1273529570442,1,5,GPS_L1,1273529570365747044,-2145168.055,-26197633.758,-3102480.027,323.049,-379.468,3136.536,-3793.126,-0.001,22989984.917,4.197,0.0,7.437,5.576,22986178.778,G5,1273529571442,-2694432.073673267,-4296448.47738699,3854958.04758257,-90.39180012881562
1,2020-05-14-US-MTV-1,Pixel4,1273529570442,1,19,GPS_L1,1273529570361761708,16077103.187,-16152442.664,13324513.717,1678.5,-489.016,-2562.262,-47596.092,0.001,24184758.592,2.398,0.0,8.612,10.208,24137143.68,G19,1273529571442,-2694432.073673267,-4296448.47738699,3854958.04758257,-90.39180012881562
2,2020-05-14-US-MTV-1,Pixel4,1273529570442,1,25,GPS_L1,1273529570371487711,-14669210.201,-4667010.398,21430281.468,128.556,-2770.879,-483.797,1223.288,0.0,21268976.246,1.799,0.0,4.727,3.33,21270191.476999998,G25,1273529571442,-2694432.073673267,-4296448.47738699,3854958.04758257,-90.39180012881562
3,2020-05-14-US-MTV-1,Pixel4,1273529570442,1,29,GPS_L1,1273529570364605081,-23652214.513,1940252.702,11905793.11,1312.371,-773.957,2720.956,-31296.996,-0.003,23332336.811,6.296,0.0,7.517,6.081,23301026.217,G29,1273529571442,-2694432.073673267,-4296448.47738699,3854958.04758257,-90.39180012881562
4,2020-05-14-US-MTV-1,Pixel4,1273529570442,1,2,GPS_L1,1273529570372182443,-5279474.2,-18148968.417,19322470.528,2104.126,981.552,1543.208,-136679.911,-0.0,21060700.832,2.698,0.0,3.873,2.645,20924014.403,G2,1273529571442,-2694432.073673267,-4296448.47738699,3854958.04758257,-90.39180012881562
5,2020-05-14-US-MTV-1,Pixel4,1273529570442,1,6,GPS_L1,1273529570367766177,6417625.748,-13428592.618,22048748.014,2370.13,1455.537,201.497,-81411.609,-0.002,22384664.071,2.099,0.0,5.565,4.173,22303242.723999996,G6,1273529571442,-2694432.073673267,-4296448.47738699,3854958.04758257,-90.39180012881562
6,2020-05-14-US-MTV-1,Pixel4,1273529570442,1,12,GPS_L1,1273529570375373643,-10858053.136,-15540783.56,18432925.493,365.852,-2354.049,-1731.372,35344.848,-0.002,20104003.14,1.799,0.0,3.778,2.538,20139341.672000002,G12,1273529571442,-2694432.073673267,-4296448.47738699,3854958.04758257,-90.39180012881562
7,2020-05-14-US-MTV-1,Pixel4,1273529570442,1,24,GPS_L1,1273529570364884077,-21869089.519,-15001192.297,-3765036.46,548.289,-65.33,-3050.103,-3909.184,0.001,23248695.915,3.897,0.0,7.424,5.436,23244773.871,G24,1273529571442,-2694432.073673267,-4296448.47738699,3854958.04758257,-90.39180012881562
0,2020-05-14-US-MTV-1,Pixel4,1273529571442,1,5,GPS_L1,1273529571365748998,-2144845.016,-26198013.038,-3099343.452,323.028,-379.092,3136.602,-3793.127,-0.001,22989399.122,2.998,0.0,7.436,5.574,22985592.985,G5,1273529572442,-2694427.2987753614,-4296454.248092776,3854954.9082968007,-97.86886819878637
1,2020-05-14-US-MTV-1,Pixel4,1273529571442,1,19,GPS_L1,1273529571361759924,16078781.517,-16152931.669,13321951.315,1678.166,-488.996,-2562.551,-47596.091,0.001,24185293.422,4.197,0.0,8.613,10.212,24137678.505999997,G19,1273529572442,-2694427.2987753614,-4296454.248092776,3854954.9082968007,-97.86886819878637
2,2020-05-14-US-MTV-1,Pixel4,1273529571442,1,25,GPS_L1,1273529571371489120,-14669081.728,-4669781.253,21429797.438,128.392,-2770.822,-484.262,1223.288,0.0,21268553.838,2.099,0.0,4.726,3.329,21269769.071,G25,1273529572442,-2694427.2987753614,-4296454.248092776,3854954.9082968007,-97.86886819878637
3,2020-05-14-US-MTV-1,Pixel4,1273529571442,1,29,GPS_L1,1273529571364606544,-23650902.008,1939478.633,11908513.942,1312.636,-774.179,2720.702,-31296.999,-0.003,23331898.215,4.197,0.0,7.516,6.08,23300587.62,G29,1273529572442,-2694427.2987753614,-4296454.248092776,3854954.9082968007,-97.86886819878637
4,2020-05-14-US-MTV-1,Pixel4,1273529571442,1,2,GPS_L1,1273529571372181668,-5277369.964,-18147986.885,19324013.539,2104.347,981.515,1542.818,-136679.911,-0.0,21060933.171,2.398,0.0,3.873,2.645,20924246.742000002,G2,1273529572442,-2694427.2987753614,-4296454.248092776,3854954.9082968007,-97.86886819878637
5,2020-05-14-US-MTV-1,Pixel4,1273529571442,1,6,GPS_L1,1273529571367764390,6419995.93,-13427137.15,22048949.277,2370.241,1455.405,201.03,-81411.61,-0.002,22385199.801,2.698,0.0,5.565,4.174,22303778.452,G6,1273529572442,-2694427.2987753614,-4296454.248092776,3854954.9082968007,-97.86886819878637
6,2020-05-14-US-MTV-1,Pixel4,1273529571442,1,12,GPS_L1,1273529571375373935,-10857687.369,-15543137.51,18431193.921,365.685,-2353.85,-1731.769,35344.846,-0.002,20103915.601,1.499,0.0,3.778,2.538,20139254.131,G12,1273529572442,-2694427.2987753614,-4296454.248092776,3854954.9082968007,-97.86886819878637
7,2020-05-14-US-MTV-1,Pixel4,1273529571442,1,24,GPS_L1,1273529571364882197,-21868541.068,-15001257.55,-3768086.518,548.616,-65.178,-3050.025,-3909.183,0.001,23249259.524,10.493,0.0,7.425,5.437,23245337.479000002,G24,1273529572442,-2694427.2987753614,-4296454.248092776,3854954.9082968007,-97.86886819878637
0,2020-05-14-US-MTV-1,Pixel4,1273529572442,1,5,GPS_L1,1273529572365750966,-2144521.998,-26198391.941,-3096206.81,323.007,-378.715,3136.669,-3793.127,-0.001,22988809.131,2.998,0.0,7.435,5.573,22985002.996000003,G5,1273529573442,-2694421.510371104,-4296461.22126373,3854951.1249759095,-93.13278523802367
1,2020-05-14-US-MTV-1,Pixel4,1273529572442,1,19,GPS_L1,1273529572361758171,16080459.512,-16153420.655,13319388.624,1677.831,-488.977,-2562.84,-47596.09,0.001,24185818.958,5.096,0.0,8.613,10.215,24138204.04,G19,1273529573442,-2694421.510371104,-4296461.22126373,3854951.1249759095,-93.13278523802367
2,2020-05-14-US-MTV-1,Pixel4,1273529572442,1,25,GPS_L1,1273529572371490507,-14668953.418,-4672552.049,21429312.942,128.228,-2770.764,-484.727,1223.289,0.0,21268138.026,1.799,0.0,4.726,3.329,21269353.26,G25,1273529573442,-2694421.510371104,-4296461.22126373,3854951.1249759095,-93.13278523802367
3,2020-05-14-US-MTV-1,Pixel4,1273529572442,1,29,GPS_L1,1273529572364608024,-23649589.237,1938704.342,11911234.522,1312.901,-774.401,2720.448,-31297.002,-0.003,23331454.522,6.296,0.0,7.515,6.079,23300143.926,G29,1273529573442,-2694421.510371104,-4296461.22126373,3854951.1249759095,-93.13278523802367
4,2020-05-14-US-MTV-1,Pixel4,1273529572442,1,2,GPS_L1,1273529572372180909,-5275265.507,-18147005.39,19325556.16,2104.569,981.478,1542.428,-136679.911,-0.0,21061160.714,2.698,0.0,3.873,2.645,20924474.285000004,G2,1273529573442,-2694421.510371104,-4296461.22126373,3854951.1249759095,-93.13278523802367
5,2020-05-14-US-MTV-1,Pixel4,1273529572442,1,6,GPS_L1,1273529572367762616,6422366.222,-13425681.815,22049150.073,2370.351,1455.272,200.563,-81411.612,-0.002,22385731.632,2.698,0.0,5.566,4.174,22304310.28,G6,1273529573442,-2694421.510371104,-4296461.22126373,3854951.1249759095,-93.13278523802367
6,2020-05-14-US-MTV-1,Pixel4,1273529572442,1,12,GPS_L1,1273529572375374217,-10857321.768,-15545491.26,18429461.953,365.518,-2353.651,-1732.166,35344.845,-0.002,20103831.059,1.499,0.0,3.778,2.538,20139169.588,G12,1273529573442,-2694421.510371104,-4296461.22126373,3854951.1249759095,-93.13278523802367
7,2020-05-14-US-MTV-1,Pixel4,1273529572442,1,24,GPS_L1,1273529572364880215,-21867992.289,-15001322.653,-3771136.499,548.944,-65.027,-3049.947,-3909.182,0.001,23249853.713,5.096,0.0,7.426,5.438,23245931.667,G24,1273529573442,-2694421.510371104,-4296461.22126373,3854951.1249759095,-93.13278523802367
