,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
3,2020-05-14-US-MTV-1,Pixel4,1273530868442,1,29,GPS_L1,1273530868366550719,-21745702.318,740096.87,15203454.457,1609.029,-1080.502,2344.923,-31300.508,-0.003,22749049.213,2.099,0.0,6.511,4.871,22717737.323,G29,1273530869442,-2708976.759580618,-4273658.397924729,3869967.0346738375,2463.569552392221
4,2020-05-14-US-MTV-1,Pixel4,1273530868442,1,31,GPS_L1,1273530868358206377,-8828658.98,12548170.074,21657626.948,-2434.998,-1296.794,-196.149,-12713.923,-0.001,25250620.011,3.598,0.0,9.594,25.538,25237870.956,G31,1273530869442,-2708976.759580618,-4273658.397924729,3869967.0346738375,2463.569552392221
5,2020-05-14-US-MTV-1,Pixel4,1273530868442,1,2,GPS_L1,1273530868370965425,-2376265.267,-16922942.591,20987093.962,2357.126,895.325,1014.784,-136679.998,-0.0,21425553.65,1.799,0.0,4.06,2.839,21288866.753,G2,1273530869442,-2708976.759580618,-4273658.397924729,3869967.0346738375,2463.569552392221
6,2020-05-14-US-MTV-1,Pixel4,1273530868442,1,6,GPS_L1,1273530868365291008,9565641.89,-11664230.207,21916711.602,2463.291,1254.028,-404.287,-81414.04,-0.002,23126701.07,1.499,0.0,6.411,5.344,23045275.275000002,G6,1273530869442,-2708976.759580618,-4273658.397924729,3869967.0346738375,2463.569552392221
7,2020-05-14-US-MTV-1,Pixel4,1273530868442,1,12,GPS_L1,1273530868375449440,-10514353.232,-18407129.534,15865806.725,172.04,-2046.652,-2211.846,35342.629,-0.002,20081279.771,1.199,0.0,3.753,2.507,20116616.140000004,G12,1273530869442,-2708976.759580618,-4273658.397924729,3869967.0346738375,2463.569552392221
0,2020-05-14-US-MTV-1,Pixel4,1273530869442,1,5,GPS_L1,1273530869368015266,-1724601.256,-26370486.011,1003426.622,338.617,113.757,3165.957,-3793.903,-0.001,22309989.068,2.998,0.0,6.224,4.413,22306184.528,G5,1273530870442,-2708988.906984588,-4273638.1102503,3869980.776734259,2458.218020869267
1,2020-05-14-US-MTV-1,Pixel4,1273530869442,1,19,GPS_L1,1273530869359336993,17968635.951,-16750855.971,9773828.267,1229.764,-416.366,-2887.676,-47594.8,0.001,24911669.862,4.797,0.0,9.638,18.38,24864047.044,G19,1273530870442,-2708988.906984588,-4273638.1102503,3869980.776734259,2458.218020869267
2,2020-05-14-US-MTV-1,Pixel4,1273530869442,1,25,GPS_L1,1273530869373149125,-14637047.836,-8192868.729,20415052.225,-75.257,-2638.886,-1074.128,1223.719,0.0,20770896.859,3.897,0.0,4.206,2.924,20772113.448000003,G25,1273530870442,-2708988.906984588,-4273638.1102503,3869980.776734259,2458.218020869267
3,2020-05-14-US-MTV-1,Pixel4,1273530869442,1,29,GPS_L1,1273530869366552190,-21744093.192,739016.243,15205799.221,1609.219,-1080.748,2344.599,-31300.511,-0.003,22748608.218,2.099,0.0,6.51,4.871,22717296.325999998,G29,1273530870442,-2708988.906984588,-4273638.1102503,3869980.776734259,2458.218020869267
4,2020-05-14-US-MTV-1,Pixel4,1273530869442,1,31,GPS_L1,1273530869358207833,-8831094.006,12546873.355,21657430.567,-2435.046,-1296.64,-196.611,-12713.923,-0.001,25250183.514,3.298,0.0,9.594,25.52,25237434.476999998,G31,1273530870442,-2708988.906984588,-4273638.1102503,3869980.776734259,2458.218020869267
5,2020-05-14-US-MTV-1,Pixel4,1273530869442,1,2,GPS_L1,1273530869370964372,-2373908.061,-16922047.315,20988108.534,2357.292,895.231,1014.362,-136679.998,-0.0,21425869.331,1.799,0.0,4.06,2.839,21289182.434,G2,1273530870442,-2708988.906984588,-4273638.1102503,3869980.776734259,2458.218020869267
6,2020-05-14-US-MTV-1,Pixel4,1273530869442,1,6,GPS_L1,1273530869365289046,9568105.192,-11662976.269,21916307.084,2463.322,1253.854,-404.751,-81414.042,-0.002,23127289.263,1.499,0.0,6.412,5.345,23045863.464,G6,1273530870442,-2708988.906984588,-4273638.1102503,3869980.776734259,2458.218020869267
7,2020-05-14-US-MTV-1,Pixel4,1273530869442,1,12,GPS_L1,1273530869375449272,-10514181.256,-18409176.049,15863594.709,171.912,-2046.379,-2212.186,35342.627,-0.002,20081330.136,1.199,0.0,3.753,2.507,20116666.503000002,G12,1273530870442,-2708988.906984588,-4273638.1102503,3869980.776734259,2458.218020869267
0,2020-05-14-US-MTV-1,Pixel4,1273530870442,1,5,GPS_L1,1273530870368016895,-1724262.617,-26370372.064,1006592.573,338.661,114.136,3165.935,-3793.903,-0.001,22309500.706,3.298,0.0,6.224,4.412,22305696.167,G5,1273530871442,-2709001.1503434996,-4273617.750659713,3869994.547159518,2459.4176846113555
1,2020-05-14-US-MTV-1,Pixel4,1273530870442,1,19,GPS_L1,1273530870359335100,17969865.536,-16751272.29,9770940.491,1229.411,-416.273,-2887.886,-47594.799,0.001,24912237.369,4.197,0.0,9.639,18.391,24864614.540000003,G19,1273530871442,-2709001.1503434996,-4273617.750659713,3869994.547159518,2459.4176846113555
2,2020-05-14-US-MTV-1,Pixel4,1273530870442,1,25,GPS_L1,1273530870373150225,-14637123.167,-8195507.545,20413977.875,-75.403,-2638.742,-1074.569,1223.72,0.0,20770567.088,4.197,0.0,4.206,2.923,20771783.678999998,G25,1273530871442,-2709001.1503434996,-4273617.750659713,3869994.547159518,2459.4176846113555
3,2020-05-14-US-MTV-1,Pixel4,1273530870442,1,29,GPS_L1,1273530870366553671,-21742483.875,737935.369,15208143.661,1609.41,-1080.995,2344.275,-31300.513,-0.003,22748164.226,2.398,0.0,6.509,4.87,22716852.334,G29,1273530871442,-2709001.1503434996,-4273617.750659713,3869994.547159518,2459.4176846113555
4,2020-05-14-US-MTV-1,Pixel4,1273530870442,1,31,GPS_L1,1273530870358209317,-8833529.08,12545576.791,21657233.725,-2435.094,-1296.485,-197.073,-12713.924,-0.001,25249738.622,3.897,0.0,9.593,25.502,25236989.603000004,G31,1273530871442,-2709001.1503434996,-4273617.750659713,3869994.547159518,2459.4176846113555
5,2020-05-14-US-MTV-1,Pixel4,1273530870442,1,2,GPS_L1,1273530870370963315,-2371550.688,-16921152.132,20989122.684,2357.457,895.137,1013.94,-136679.998,-0.0,21426186.212,1.799,0.0,4.06,2.839,21289499.315,G2,1273530871442,-2709001.1503434996,-4273617.750659713,3869994.547159518,2459.4176846113555
6,2020-05-14-US-MTV-1,Pixel4,1273530870442,1,6,GPS_L1,1273530870365287080,9570568.525,-11661722.506,21915902.101,2463.353,1253.679,-405.215,-81414.044,-0.002,23127878.655,1.499,0.0,6.413,5.346,23046452.852,G6,1273530871442,-2709001.1503434996,-4273617.750659713,3869994.547159518,2459.4176846113555
7,2020-05-14-US-MTV-1,Pixel4,1273530870442,1,12,GPS_L1,1273530870375449114,-10514009.41,-18411222.291,15861382.353,171.783,-2046.107,-2212.527,35342.626,-0.002,20081377.504,1.199,0.0,3.753,2.507,20116713.87,G12,1273530871442,-2709001.1503434996,-4273617.750659713,3869994.547159518,2459.4176846113555
0,2020-05-14-US-MTV-1,Pixel4,1273530871442,1,5,GPS_L1,1273530871368018529,-1723923.933,-26370257.738,1009758.503,338.706,114.514,3165.913,-3793.904,-0.001,22309010.845,2.998,0.0,6.223,4.411,22305206.307,G5,1273530872442,-2709013.4250406097,-4273597.257234985,3870008.327665989,2445.717015361063
1,2020-05-14-US-MTV-1,Pixel4,1273530871442,1,19,GPS_L1,1273530871359333254,17971094.768,-16751688.515,9768052.505,1229.059,-416.18,-2888.097,-47594.798,0.001,24912790.786,3.598,0.0,9.64,18.402,24865167.946,G19,1273530872442,-2709013.4250406097,-4273597.257234985,3870008.327665989,2445.717015361063
2,2020-05-14-US-MTV-1,Pixel4,1273530871442,1,25,GPS_L1,1273530871373151353,-14637198.644,-8198146.217,20412903.083,-75.55,-2638.597,-1075.01,1223.72,0.0,20770228.922,3.897,0.0,4.206,2.923,20771445.512999997,G25,1273530872442,-2709013.4250406097,-4273597.257234985,3870008.327665989,2445.717015361063
3,2020-05-14-US-MTV-1,Pixel4,1273530871442,1,29,GPS_L1,1273530871366555146,-21740874.367,736854.249,15210487.777,1609.6,-1081.241,2343.951,-31300.516,-0.003,22747722.032,2.099,0.0,6.509,4.869,22716410.138000004,G29,1273530872442,-2709013.4250406097,-4273597.257234985,3870008.327665989,2445.717015361063
4,2020-05-14-US-MTV-1,Pixel4,1273530871442,1,31,GPS_L1,1273530871358210814,-8835964.201,12544280.381,21657036.421,-2435.142,-1296.331,-197.534,-12713.925,-0.001,25249289.832,3.598,0.0,9.593,25.485,25236540.829,G31,1273530872442,-2709013.4250406097,-4273597.257234985,3870008.327665989,2445.717015361063
5,2020-05-14-US-MTV-1,Pixel4,1273530871442,1,2,GPS_L1,1273530871370962274,-2369193.15,-16920257.043,20990136.412,2357.623,895.044,1013.518,-136679.998,-0.0,21426498.296,1.799,0.0,4.06,2.839,21289811.399,G2,1273530872442,-2709013.4250406097,-4273597.257234985,3870008.327665989,2445.717015361063
6,2020-05-14-US-MTV-1,Pixel4,1273530871442,1,6,GPS_L1,1273530871365285122,9573031.889,-11660468.917,21915496.655,2463.384,1253.505,-405.678,-81414.046,-0.002,23128465.648,1.499,0.0,6.413,5.347,23047039.842,G6,1273530872442,-2709013.4250406097,-4273597.257234985,3870008.327665989,2445.717015361063
7,2020-05-14-US-MTV-1,Pixel4,1273530871442,1,12,GPS_L1,1273530871375448952,-10513837.691,-18413268.261,15859169.655,171.654,-2045.835,-2212.867,35342.624,-0.002,20081426.07,1.199,0.0,3.753,2.507,20116762.434000004,G12,1273530872442,-2709013.4250406097,-4273597.257234985,3870008.327665989,2445.717015361063
0,2020-05-14-US-MTV-1,Pixel4,1273530872442,1,5,GPS_L1,1273530872368020144,-1723585.204,-26370143.033,1012924.41,338.751,114.893,3165.892,-3793.905,-0.001,22308526.68,2.998,0.0,6.222,4.411,22304722.142,G5,1273530873442,-2709025.77531021,-4273576.731265346,3870022.2058645347,2440.153008688488
1,2020-05-14-US-MTV-1,Pixel4,1273530872442,1,19,GPS_L1,1273530872359331381,17972323.647,-16752104.648,9765164.307,1228.706,-416.087,-2888.308,-47594.797,0.001,24913352.297,4.197,0.0,9.64,18.413,24865729.447,G19,1273530873442,-2709025.77531021,-4273576.731265346,3870022.2058645347,2440.153008688488
2,2020-05-14-US-MTV-1,Pixel4,1273530872442,1,25,GPS_L1,1273530872373152444,-14637274.268,-8200784.744,20411827.85,-75.696,-2638.452,-1075.452,1223.72,0.0,20769901.848,3.897,0.0,4.205,2.923,20771118.44,G25,1273530873442,-2709025.77531021,-4273576.731265346,3870022.2058645347,2440.153008688488
3,2020-05-14-US-MTV-1,Pixel4,1273530872442,1,29,GPS_L1,1273530872366556650,-21739264.67,735772.882,15212831.568,1609.79,-1081.488,2343.626,-31300.519,-0.003,22747271.144,1.799,0.0,6.508,4.868,22715959.248999998,G29,1273530873442,-2709025.77531021,-4273576.731265346,3870022.2058645347,2440.153008688488
4,2020-05-14-US-MTV-1,Pixel4,1273530872442,1,31,GPS_L1,1273530872358212274,-8838399.371,12542984.125,21656838.656,-2435.19,-1296.176,-197.996,-12713.926,-0.001,25248852.135,3.598,0.0,9.593,25.467,25236103.149000004,G31,1273530873442,-2709025.77531021,-4273576.731265346,3870022.2058645347,2440.153008688488
5,2020-05-14-US-MTV-1,Pixel4,1273530872442,1,2,GPS_L1,1273530872370961208,-2366835.447,-16919362.047,20991149.718,2357.788,894.95,1013.096,-136679.998,-0.0,21426817.875,1.799,0.0,4.061,2.839,21290130.976999998,G2,1273530873442,-2709025.77531021,-4273576.731265346,3870022.2058645347,2440.153008688488
6,2020-05-14-US-MTV-1,Pixel4,1273530872442,1,6,GPS_L1,1273530872365283148,9575495.284,-11659215.503,21915090.745,2463.415,1253.33,-406.142,-81414.048,-0.002,23129057.439,1.499,0.0,6.414,5.348,23047631.628999997,G6,1273530873442,-2709025.77531021,-4273576.731265346,3870022.2058645347,2440.153008688488
7,2020-05-14-US-MTV-1,Pixel4,1273530872442,1,12,GPS_L1,1273530872375448792,-10513666.102,-18415313.958,15856956.618,171.526,-2045.562,-2213.208,35342.622,-0.002,20081474.037,1.199,0.0,3.753,2.507,20116810.399000004,G12,1273530873442,-2709025.77531021,-4273576.731265346,3870022.2058645347,2440.153008688488
